YAL011W,https://alphafold.ebi.ac.uk/files/AF-P31376-F1-model_v4.pdb
YAL012W,https://files.rcsb.org/download/1N8P.pdb
YAL013W,https://alphafold.ebi.ac.uk/files/AF-P31385-F1-model_v4.pdb
YAL014C,https://alphafold.ebi.ac.uk/files/AF-P31377-F1-model_v4.pdb
YAL015C,https://alphafold.ebi.ac.uk/files/AF-P31378-F1-model_v4.pdb
YAL016C-A,https://alphafold.ebi.ac.uk/files/AF-A0A023PYC6-F1-model_v4.pdb
YAL016C-B,https://alphafold.ebi.ac.uk/files/AF-P0C1V3-F1-model_v4.pdb
YAL016W,https://alphafold.ebi.ac.uk/files/AF-P31383-F1-model_v4.pdb
YAL017W,https://alphafold.ebi.ac.uk/files/AF-P31374-F1-model_v4.pdb
YAL018C,https://alphafold.ebi.ac.uk/files/AF-P31379-F1-model_v4.pdb
YAL019W,https://files.rcsb.org/download/5GN1.pdb
YAL019W-A,https://alphafold.ebi.ac.uk/files/AF-A0A023PXA5-F1-model_v4.pdb
YAL020C,https://files.rcsb.org/download/4D4Q.pdb
YAL021C,https://files.rcsb.org/download/4B8C.pdb
YAL022C,https://alphafold.ebi.ac.uk/files/AF-P31381-F1-model_v4.pdb
YAL023C,https://files.rcsb.org/download/6P2R.pdb
YAL024C,https://alphafold.ebi.ac.uk/files/AF-P07866-F1-model_v4.pdb
YAL025C,https://files.rcsb.org/download/6EM5.pdb
YAL026C,https://files.rcsb.org/download/6PSX.pdb
YAL026C-A,https://alphafold.ebi.ac.uk/files/AF-A0A023PXH4-F1-model_v4.pdb
YAL027W,https://alphafold.ebi.ac.uk/files/AF-P39735-F1-model_v4.pdb
YAL028W,https://alphafold.ebi.ac.uk/files/AF-P39734-F1-model_v4.pdb
YAL029C,https://files.rcsb.org/download/4LL6.pdb
YAL030W,https://files.rcsb.org/download/3B5N.pdb
YAL031C,https://alphafold.ebi.ac.uk/files/AF-P39732-F1-model_v4.pdb
YAL031W-A,https://alphafold.ebi.ac.uk/files/AF-A0A023PZ94-F1-model_v4.pdb
YAL032C,https://files.rcsb.org/download/6EXN.pdb
YAL033W,https://files.rcsb.org/download/6AH3.pdb
YAL034C,https://alphafold.ebi.ac.uk/files/AF-P28003-F1-model_v4.pdb
YAL034C-B,https://alphafold.ebi.ac.uk/files/AF-O13515-F1-model_v4.pdb
YAL034W-A,https://alphafold.ebi.ac.uk/files/AF-P39731-F1-model_v4.pdb
YAL035W,https://files.rcsb.org/download/3WBJ.pdb
YAL036C,https://files.rcsb.org/download/4A9A.pdb
YAL037C-A,https://alphafold.ebi.ac.uk/files/AF-Q3E741-F1-model_v4.pdb
YAL037C-B,https://alphafold.ebi.ac.uk/files/AF-Q8TGR8-F1-model_v4.pdb
YAL037W,https://alphafold.ebi.ac.uk/files/AF-P39728-F1-model_v4.pdb
YAL038W,https://files.rcsb.org/download/1A3W.pdb
YAL039C,https://alphafold.ebi.ac.uk/files/AF-P06182-F1-model_v4.pdb
YAL040C,https://alphafold.ebi.ac.uk/files/AF-P13365-F1-model_v4.pdb
YAL041W,https://files.rcsb.org/download/2KFK.pdb
YAL042C-A,https://alphafold.ebi.ac.uk/files/AF-O13514-F1-model_v4.pdb
YAL042W,https://alphafold.ebi.ac.uk/files/AF-P39727-F1-model_v4.pdb
YAL043C,https://alphafold.ebi.ac.uk/files/AF-Q01329-F1-model_v4.pdb
YAL044C,https://alphafold.ebi.ac.uk/files/AF-P39726-F1-model_v4.pdb
YAL044W-A,https://alphafold.ebi.ac.uk/files/AF-Q3E793-F1-model_v4.pdb
YAL045C,https://alphafold.ebi.ac.uk/files/AF-P39725-F1-model_v4.pdb
YAL046C,https://alphafold.ebi.ac.uk/files/AF-P39724-F1-model_v4.pdb
YAL047C,https://alphafold.ebi.ac.uk/files/AF-P39723-F1-model_v4.pdb
YAL047W-A,https://alphafold.ebi.ac.uk/files/AF-A0A023PZE2-F1-model_v4.pdb
YAL048C,https://alphafold.ebi.ac.uk/files/AF-P39722-F1-model_v4.pdb
YAL049C,https://alphafold.ebi.ac.uk/files/AF-P39721-F1-model_v4.pdb
YAL051W,https://alphafold.ebi.ac.uk/files/AF-P39720-F1-model_v4.pdb
YAL053W,https://alphafold.ebi.ac.uk/files/AF-P39719-F1-model_v4.pdb
YAL054C,https://files.rcsb.org/download/1RY2.pdb
YAL055W,https://files.rcsb.org/download/2Y9M.pdb
YAL056C-A,https://alphafold.ebi.ac.uk/files/AF-O13513-F1-model_v4.pdb
YAL056W,https://alphafold.ebi.ac.uk/files/AF-P39717-F1-model_v4.pdb
YAL058W,https://alphafold.ebi.ac.uk/files/AF-P27825-F1-model_v4.pdb
YAL059C-A,https://alphafold.ebi.ac.uk/files/AF-A0A023PYD0-F1-model_v4.pdb
YAL059W,https://alphafold.ebi.ac.uk/files/AF-P39715-F1-model_v4.pdb
YAL060W,https://alphafold.ebi.ac.uk/files/AF-P39714-F1-model_v4.pdb
YAL061W,https://alphafold.ebi.ac.uk/files/AF-P39713-F1-model_v4.pdb
YAL062W,https://alphafold.ebi.ac.uk/files/AF-P39708-F1-model_v4.pdb
YAL063C,https://alphafold.ebi.ac.uk/files/AF-P39712-F1-model_v4.pdb
YAL063C-A,https://alphafold.ebi.ac.uk/files/AF-Q3E791-F1-model_v4.pdb
YAL064C-A,https://alphafold.ebi.ac.uk/files/AF-Q6B2U8-F1-model_v4.pdb
YAL064W,https://alphafold.ebi.ac.uk/files/AF-P39711-F1-model_v4.pdb
YAL064W-B,https://alphafold.ebi.ac.uk/files/AF-O13512-F1-model_v4.pdb
YAL065C,https://alphafold.ebi.ac.uk/files/AF-O13511-F1-model_v4.pdb
YAL066W,https://alphafold.ebi.ac.uk/files/AF-P39710-F1-model_v4.pdb
YAL067C,https://alphafold.ebi.ac.uk/files/AF-P39709-F1-model_v4.pdb
YAL067W-A,https://alphafold.ebi.ac.uk/files/AF-Q8TGK6-F1-model_v4.pdb
YAL068C,https://alphafold.ebi.ac.uk/files/AF-Q3E770-F1-model_v4.pdb
YAL068W-A,https://alphafold.ebi.ac.uk/files/AF-Q8TGK7-F1-model_v4.pdb
YAL069W,https://alphafold.ebi.ac.uk/files/AF-O13588-F1-model_v4.pdb
YAR002C-A,https://alphafold.ebi.ac.uk/files/AF-Q05359-F1-model_v4.pdb
YAR002W,https://alphafold.ebi.ac.uk/files/AF-P39705-F1-model_v4.pdb
YAR003W,https://files.rcsb.org/download/6BX3.pdb
YAR007C,https://files.rcsb.org/download/5M1X.pdb
YAR008W,https://alphafold.ebi.ac.uk/files/AF-P39707-F1-model_v4.pdb
YAR014C,https://alphafold.ebi.ac.uk/files/AF-P27637-F1-model_v4.pdb
YAR015W,https://files.rcsb.org/download/2CNU.pdb
YAR018C,https://alphafold.ebi.ac.uk/files/AF-P22209-F1-model_v4.pdb
YAR019C,https://alphafold.ebi.ac.uk/files/AF-P27636-F1-model_v4.pdb
YAR019W-A,https://alphafold.ebi.ac.uk/files/AF-A0A023PXB0-F1-model_v4.pdb
YAR020C,https://alphafold.ebi.ac.uk/files/AF-P39545-F1-model_v4.pdb
YAR023C,https://alphafold.ebi.ac.uk/files/AF-D6VPM8-F1-model_v4.pdb
YAR027W,https://alphafold.ebi.ac.uk/files/AF-P39547-F1-model_v4.pdb
YAR028W,https://alphafold.ebi.ac.uk/files/AF-P39548-F1-model_v4.pdb
YAR029W,https://alphafold.ebi.ac.uk/files/AF-P39549-F1-model_v4.pdb
YAR030C,https://alphafold.ebi.ac.uk/files/AF-P39550-F1-model_v4.pdb
YAR031W,https://alphafold.ebi.ac.uk/files/AF-P39551-F1-model_v4.pdb
YAR033W,https://alphafold.ebi.ac.uk/files/AF-P39552-F1-model_v4.pdb
YAR035C-A,https://alphafold.ebi.ac.uk/files/AF-Q8TGV0-F1-model_v4.pdb
YAR035W,https://alphafold.ebi.ac.uk/files/AF-P80235-F1-model_v4.pdb
YAR042W,https://files.rcsb.org/download/5H28.pdb
YAR047C,https://alphafold.ebi.ac.uk/files/AF-P39557-F1-model_v4.pdb
YAR050W,https://files.rcsb.org/download/4LHN.pdb
YAR053W,https://alphafold.ebi.ac.uk/files/AF-P39559-F1-model_v4.pdb
YAR060C,https://alphafold.ebi.ac.uk/files/AF-P0CX88-F1-model_v4.pdb
YAR064W,https://alphafold.ebi.ac.uk/files/AF-P39563-F1-model_v4.pdb
YAR066W,https://alphafold.ebi.ac.uk/files/AF-P0CX19-F1-model_v4.pdb
YAR068W,https://alphafold.ebi.ac.uk/files/AF-P39564-F1-model_v4.pdb
YAR069C,https://alphafold.ebi.ac.uk/files/AF-P0CX92-F1-model_v4.pdb
YAR070C,https://alphafold.ebi.ac.uk/files/AF-P39566-F1-model_v4.pdb
YAR071W,https://alphafold.ebi.ac.uk/files/AF-P35842-F1-model_v4.pdb
YAR073W,https://alphafold.ebi.ac.uk/files/AF-P39567-F1-model_v4.pdb
YAR075W,https://alphafold.ebi.ac.uk/files/AF-O42831-F1-model_v4.pdb
YBL001C,https://files.rcsb.org/download/1LXJ.pdb
YBL002W,https://files.rcsb.org/download/2FSB.pdb
YBL003C,https://files.rcsb.org/download/4KUD.pdb
YBL004W,https://alphafold.ebi.ac.uk/files/AF-P35194-F1-model_v4.pdb
YBL005W,https://alphafold.ebi.ac.uk/files/AF-P33200-F1-model_v4.pdb
YBL006C,https://alphafold.ebi.ac.uk/files/AF-P38210-F1-model_v4.pdb
YBL006W-A,https://alphafold.ebi.ac.uk/files/AF-Q8TGQ6-F1-model_v4.pdb
YBL007C,https://files.rcsb.org/download/1Z9Z.pdb
YBL008W,https://alphafold.ebi.ac.uk/files/AF-P32479-F1-model_v4.pdb
YBL008W-A,https://alphafold.ebi.ac.uk/files/AF-Q3E821-F1-model_v4.pdb
YBL009W,https://alphafold.ebi.ac.uk/files/AF-P32789-F1-model_v4.pdb
YBL010C,https://alphafold.ebi.ac.uk/files/AF-P32788-F1-model_v4.pdb
YBL011W,https://alphafold.ebi.ac.uk/files/AF-P32784-F1-model_v4.pdb
YBL012C,https://alphafold.ebi.ac.uk/files/AF-P38209-F1-model_v4.pdb
YBL013W,https://alphafold.ebi.ac.uk/files/AF-P32785-F1-model_v4.pdb
YBL014C,https://files.rcsb.org/download/5W64.pdb
YBL015W,https://alphafold.ebi.ac.uk/files/AF-P32316-F1-model_v4.pdb
YBL016W,https://files.rcsb.org/download/2F9G.pdb
YBL017C,https://alphafold.ebi.ac.uk/files/AF-P32319-F1-model_v4.pdb
YBL018C,https://files.rcsb.org/download/6AH3.pdb
YBL019W,https://alphafold.ebi.ac.uk/files/AF-P38207-F1-model_v4.pdb
YBL020W,https://alphafold.ebi.ac.uk/files/AF-P38206-F1-model_v4.pdb
YBL021C,https://alphafold.ebi.ac.uk/files/AF-P13434-F1-model_v4.pdb
YBL022C,https://alphafold.ebi.ac.uk/files/AF-P36775-F1-model_v4.pdb
YBL023C,https://files.rcsb.org/download/6PTJ.pdb
YBL024W,https://alphafold.ebi.ac.uk/files/AF-P38205-F1-model_v4.pdb
YBL025W,https://alphafold.ebi.ac.uk/files/AF-P38204-F1-model_v4.pdb
YBL026W,https://files.rcsb.org/download/4C8Q.pdb
YBL027W,https://files.rcsb.org/download/6EM5.pdb
YBL028C,https://files.rcsb.org/download/6EM5.pdb
YBL029C-A,https://alphafold.ebi.ac.uk/files/AF-Q3E756-F1-model_v4.pdb
YBL029W,https://alphafold.ebi.ac.uk/files/AF-P38201-F1-model_v4.pdb
YBL030C,https://files.rcsb.org/download/4C9G.pdb
YBL031W,https://alphafold.ebi.ac.uk/files/AF-P38200-F1-model_v4.pdb
YBL032W,https://alphafold.ebi.ac.uk/files/AF-P38199-F1-model_v4.pdb
YBL033C,https://alphafold.ebi.ac.uk/files/AF-P38066-F1-model_v4.pdb
YBL034C,https://files.rcsb.org/download/6COK.pdb
YBL035C,https://files.rcsb.org/download/3FLO.pdb
YBL036C,https://files.rcsb.org/download/1CT5.pdb
YBL037W,https://alphafold.ebi.ac.uk/files/AF-P38065-F1-model_v4.pdb
YBL038W,https://alphafold.ebi.ac.uk/files/AF-P38064-F1-model_v4.pdb
YBL039C,https://alphafold.ebi.ac.uk/files/AF-P28274-F1-model_v4.pdb
YBL039C-A,https://alphafold.ebi.ac.uk/files/AF-P0C5K9-F1-model_v4.pdb
YBL039W-B,https://alphafold.ebi.ac.uk/files/AF-P0C268-F1-model_v4.pdb
YBL040C,https://alphafold.ebi.ac.uk/files/AF-P18414-F1-model_v4.pdb
YBL041W,https://files.rcsb.org/download/6HV4.pdb
YBL042C,https://alphafold.ebi.ac.uk/files/AF-P38196-F1-model_v4.pdb
YBL043W,https://alphafold.ebi.ac.uk/files/AF-P38195-F1-model_v4.pdb
YBL044W,https://alphafold.ebi.ac.uk/files/AF-P38194-F1-model_v4.pdb
YBL045C,https://files.rcsb.org/download/4PD4.pdb
YBL046W,https://alphafold.ebi.ac.uk/files/AF-P38193-F1-model_v4.pdb
YBL047C,https://files.rcsb.org/download/2G3Q.pdb
YBL048W,https://alphafold.ebi.ac.uk/files/AF-P38192-F1-model_v4.pdb
YBL049W,https://alphafold.ebi.ac.uk/files/AF-P38191-F1-model_v4.pdb
YBL050W,https://files.rcsb.org/download/1QQE.pdb
YBL051C,https://files.rcsb.org/download/2A0T.pdb
YBL052C,https://alphafold.ebi.ac.uk/files/AF-P34218-F1-model_v4.pdb
YBL053W,https://alphafold.ebi.ac.uk/files/AF-P38190-F1-model_v4.pdb
YBL054W,https://alphafold.ebi.ac.uk/files/AF-P34219-F1-model_v4.pdb
YBL055C,https://alphafold.ebi.ac.uk/files/AF-P34220-F1-model_v4.pdb
YBL056W,https://alphafold.ebi.ac.uk/files/AF-P34221-F1-model_v4.pdb
YBL057C,https://alphafold.ebi.ac.uk/files/AF-P34222-F1-model_v4.pdb
YBL058W,https://files.rcsb.org/download/6OPC.pdb
YBL059C-A,https://alphafold.ebi.ac.uk/files/AF-Q3E7A4-F1-model_v4.pdb
YBL059W,https://alphafold.ebi.ac.uk/files/AF-P34224-F1-model_v4.pdb
YBL060W,https://alphafold.ebi.ac.uk/files/AF-P34225-F1-model_v4.pdb
YBL061C,https://alphafold.ebi.ac.uk/files/AF-P34226-F1-model_v4.pdb
YBL062W,https://alphafold.ebi.ac.uk/files/AF-P38189-F1-model_v4.pdb
YBL063W,https://alphafold.ebi.ac.uk/files/AF-P28742-F1-model_v4.pdb
YBL064C,https://files.rcsb.org/download/5YKW.pdb
YBL065W,https://alphafold.ebi.ac.uk/files/AF-P38188-F1-model_v4.pdb
YBL066C,https://alphafold.ebi.ac.uk/files/AF-P34228-F1-model_v4.pdb
YBL067C,https://alphafold.ebi.ac.uk/files/AF-P38187-F1-model_v4.pdb
YBL068W,https://alphafold.ebi.ac.uk/files/AF-P38063-F1-model_v4.pdb
YBL068W-A,https://alphafold.ebi.ac.uk/files/AF-P0C5L1-F1-model_v4.pdb
YBL069W,https://alphafold.ebi.ac.uk/files/AF-P35183-F1-model_v4.pdb
YBL070C,https://alphafold.ebi.ac.uk/files/AF-P38186-F1-model_v4.pdb
YBL071C,https://alphafold.ebi.ac.uk/files/AF-P38185-F1-model_v4.pdb
YBL071C-B,https://alphafold.ebi.ac.uk/files/AF-Q8TGU8-F1-model_v4.pdb
YBL071W-A,https://files.rcsb.org/download/5AX2.pdb
YBL072C,https://files.rcsb.org/download/5TZS.pdb
YBL073W,https://alphafold.ebi.ac.uk/files/AF-P38184-F1-model_v4.pdb
YBL074C,https://files.rcsb.org/download/3ZEF.pdb
YBL075C,https://alphafold.ebi.ac.uk/files/AF-P09435-F1-model_v4.pdb
YBL076C,https://alphafold.ebi.ac.uk/files/AF-P09436-F1-model_v4.pdb
YBL077W,https://alphafold.ebi.ac.uk/files/AF-P38183-F1-model_v4.pdb
YBL078C,https://files.rcsb.org/download/2KWC.pdb
YBL079W,https://files.rcsb.org/download/3I5P.pdb
YBL080C,https://files.rcsb.org/download/4N0H.pdb
YBL081W,https://alphafold.ebi.ac.uk/files/AF-P38180-F1-model_v4.pdb
YBL082C,https://alphafold.ebi.ac.uk/files/AF-P38179-F1-model_v4.pdb
YBL083C,https://alphafold.ebi.ac.uk/files/AF-P38178-F1-model_v4.pdb
YBL084C,https://alphafold.ebi.ac.uk/files/AF-P38042-F1-model_v4.pdb
YBL085W,https://alphafold.ebi.ac.uk/files/AF-P38041-F1-model_v4.pdb
YBL086C,https://alphafold.ebi.ac.uk/files/AF-P38177-F1-model_v4.pdb
YBL087C,https://files.rcsb.org/download/3J16.pdb
YBL088C,https://files.rcsb.org/download/6JXA.pdb
YBL089W,https://alphafold.ebi.ac.uk/files/AF-P38176-F1-model_v4.pdb
YBL090W,https://alphafold.ebi.ac.uk/files/AF-P38175-F1-model_v4.pdb
YBL091C,https://alphafold.ebi.ac.uk/files/AF-P38174-F1-model_v4.pdb
YBL091C-A,https://alphafold.ebi.ac.uk/files/AF-Q6Q595-F1-model_v4.pdb
YBL092W,https://files.rcsb.org/download/5Z3G.pdb
YBL093C,https://files.rcsb.org/download/5OQM.pdb
YBL094C,https://alphafold.ebi.ac.uk/files/AF-P38173-F1-model_v4.pdb
YBL095W,https://alphafold.ebi.ac.uk/files/AF-P38172-F1-model_v4.pdb
YBL096C,https://alphafold.ebi.ac.uk/files/AF-P38171-F1-model_v4.pdb
YBL097W,https://files.rcsb.org/download/5OQQ.pdb
YBL098W,https://files.rcsb.org/download/4J33.pdb
YBL099W,https://files.rcsb.org/download/3OE7.pdb
YBL100C,https://alphafold.ebi.ac.uk/files/AF-P38168-F1-model_v4.pdb
YBL100W-C,https://alphafold.ebi.ac.uk/files/AF-P0C269-F1-model_v4.pdb
YBL101C,https://alphafold.ebi.ac.uk/files/AF-P38167-F1-model_v4.pdb
YBL102W,https://alphafold.ebi.ac.uk/files/AF-P38166-F1-model_v4.pdb
YBL103C,https://alphafold.ebi.ac.uk/files/AF-P38165-F1-model_v4.pdb
YBL104C,https://alphafold.ebi.ac.uk/files/AF-P38164-F1-model_v4.pdb
YBL105C,https://alphafold.ebi.ac.uk/files/AF-P24583-F1-model_v4.pdb
YBL106C,https://alphafold.ebi.ac.uk/files/AF-P38163-F1-model_v4.pdb
YBL107C,https://alphafold.ebi.ac.uk/files/AF-P38162-F1-model_v4.pdb
YBL107W-A,https://alphafold.ebi.ac.uk/files/AF-Q6B113-F1-model_v4.pdb
YBL108C-A,NA
YBL108W,https://alphafold.ebi.ac.uk/files/AF-P38161-F1-model_v4.pdb
YBL109W,https://alphafold.ebi.ac.uk/files/AF-P89495-F1-model_v4.pdb
YBL111C,https://alphafold.ebi.ac.uk/files/AF-Q3E7Y5-F1-model_v4.pdb
YBL112C,https://alphafold.ebi.ac.uk/files/AF-A0A023PXF5-F1-model_v4.pdb
YBL113C,https://alphafold.ebi.ac.uk/files/AF-Q7M4S9-F1-model_v4.pdb
YBL113W-A,https://alphafold.ebi.ac.uk/files/AF-Q8TGK5-F1-model_v4.pdb
YBR001C,https://alphafold.ebi.ac.uk/files/AF-P35172-F1-model_v4.pdb
YBR002C,https://alphafold.ebi.ac.uk/files/AF-P35196-F1-model_v4.pdb
YBR003W,https://alphafold.ebi.ac.uk/files/AF-P18900-F1-model_v4.pdb
YBR004C,https://alphafold.ebi.ac.uk/files/AF-P38211-F1-model_v4.pdb
YBR005W,https://alphafold.ebi.ac.uk/files/AF-P38212-F1-model_v4.pdb
YBR006W,https://alphafold.ebi.ac.uk/files/AF-P38067-F1-model_v4.pdb
YBR007C,https://alphafold.ebi.ac.uk/files/AF-P38213-F1-model_v4.pdb
YBR008C,https://alphafold.ebi.ac.uk/files/AF-P38124-F1-model_v4.pdb
YBR009C,https://files.rcsb.org/download/6GEJ.pdb
YBR010W,https://files.rcsb.org/download/6GEJ.pdb
YBR011C,https://files.rcsb.org/download/2IHP.pdb
YBR012C,https://alphafold.ebi.ac.uk/files/AF-P38214-F1-model_v4.pdb
YBR013C,https://alphafold.ebi.ac.uk/files/AF-P38215-F1-model_v4.pdb
YBR014C,https://alphafold.ebi.ac.uk/files/AF-P38068-F1-model_v4.pdb
YBR015C,https://alphafold.ebi.ac.uk/files/AF-P38069-F1-model_v4.pdb
YBR016W,https://alphafold.ebi.ac.uk/files/AF-P38216-F1-model_v4.pdb
YBR017C,https://alphafold.ebi.ac.uk/files/AF-P38217-F1-model_v4.pdb
YBR018C,https://alphafold.ebi.ac.uk/files/AF-P08431-F1-model_v4.pdb
YBR019C,https://files.rcsb.org/download/1Z45.pdb
YBR020W,https://files.rcsb.org/download/2AJ4.pdb
YBR021W,https://alphafold.ebi.ac.uk/files/AF-P05316-F1-model_v4.pdb
YBR022W,https://alphafold.ebi.ac.uk/files/AF-P38218-F1-model_v4.pdb
YBR023C,https://files.rcsb.org/download/4WJW.pdb
YBR024W,https://alphafold.ebi.ac.uk/files/AF-P38072-F1-model_v4.pdb
YBR025C,https://alphafold.ebi.ac.uk/files/AF-P38219-F1-model_v4.pdb
YBR026C,https://alphafold.ebi.ac.uk/files/AF-P38071-F1-model_v4.pdb
YBR027C,https://alphafold.ebi.ac.uk/files/AF-P38220-F1-model_v4.pdb
YBR028C,https://alphafold.ebi.ac.uk/files/AF-P38070-F1-model_v4.pdb
YBR029C,https://alphafold.ebi.ac.uk/files/AF-P38221-F1-model_v4.pdb
YBR030W,https://alphafold.ebi.ac.uk/files/AF-P38222-F1-model_v4.pdb
YBR031W,https://files.rcsb.org/download/5Z3G.pdb
YBR032W,https://alphafold.ebi.ac.uk/files/AF-P38223-F1-model_v4.pdb
YBR033W,https://alphafold.ebi.ac.uk/files/AF-P38073-F1-model_v4.pdb
YBR034C,https://files.rcsb.org/download/1G6Q.pdb
YBR035C,https://files.rcsb.org/download/1CI0.pdb
YBR036C,https://alphafold.ebi.ac.uk/files/AF-P35206-F1-model_v4.pdb
YBR037C,https://files.rcsb.org/download/2B7J.pdb
YBR038W,https://alphafold.ebi.ac.uk/files/AF-P14180-F1-model_v4.pdb
YBR039W,https://files.rcsb.org/download/3OE7.pdb
YBR040W,https://alphafold.ebi.ac.uk/files/AF-P38224-F1-model_v4.pdb
YBR041W,https://alphafold.ebi.ac.uk/files/AF-P38225-F1-model_v4.pdb
YBR042C,https://alphafold.ebi.ac.uk/files/AF-P38226-F1-model_v4.pdb
YBR043C,https://alphafold.ebi.ac.uk/files/AF-P38227-F1-model_v4.pdb
YBR044C,https://alphafold.ebi.ac.uk/files/AF-P38228-F1-model_v4.pdb
YBR045C,https://alphafold.ebi.ac.uk/files/AF-P38229-F1-model_v4.pdb
YBR046C,https://files.rcsb.org/download/3QWB.pdb
YBR047W,https://alphafold.ebi.ac.uk/files/AF-P38231-F1-model_v4.pdb
YBR048W,https://files.rcsb.org/download/5TZS.pdb
YBR049C,https://alphafold.ebi.ac.uk/files/AF-P21538-F1-model_v4.pdb
YBR050C,https://alphafold.ebi.ac.uk/files/AF-P38232-F1-model_v4.pdb
YBR051W,https://alphafold.ebi.ac.uk/files/AF-P38233-F1-model_v4.pdb
YBR052C,https://alphafold.ebi.ac.uk/files/AF-P38234-F1-model_v4.pdb
YBR053C,https://alphafold.ebi.ac.uk/files/AF-P38235-F1-model_v4.pdb
YBR054W,https://alphafold.ebi.ac.uk/files/AF-P38079-F1-model_v4.pdb
YBR055C,https://files.rcsb.org/download/5GAN.pdb
YBR056C-B,https://alphafold.ebi.ac.uk/files/AF-P0C5L0-F1-model_v4.pdb
YBR056W,https://alphafold.ebi.ac.uk/files/AF-P38081-F1-model_v4.pdb
YBR056W-A,https://alphafold.ebi.ac.uk/files/AF-I2HB52-F1-model_v4.pdb
YBR057C,https://alphafold.ebi.ac.uk/files/AF-P38236-F1-model_v4.pdb
YBR058C,https://alphafold.ebi.ac.uk/files/AF-P38237-F1-model_v4.pdb
YBR058C-A,https://alphafold.ebi.ac.uk/files/AF-Q3E790-F1-model_v4.pdb
YBR059C,https://alphafold.ebi.ac.uk/files/AF-P38080-F1-model_v4.pdb
YBR060C,https://files.rcsb.org/download/5UDB.pdb
YBR061C,https://files.rcsb.org/download/6JPL.pdb
YBR062C,https://alphafold.ebi.ac.uk/files/AF-P38239-F1-model_v4.pdb
YBR063C,https://alphafold.ebi.ac.uk/files/AF-P38083-F1-model_v4.pdb
YBR064W,https://alphafold.ebi.ac.uk/files/AF-P38240-F1-model_v4.pdb
YBR065C,https://files.rcsb.org/download/6EXN.pdb
YBR066C,https://alphafold.ebi.ac.uk/files/AF-P38082-F1-model_v4.pdb
YBR067C,https://alphafold.ebi.ac.uk/files/AF-P27654-F1-model_v4.pdb
YBR068C,https://alphafold.ebi.ac.uk/files/AF-P38084-F1-model_v4.pdb
YBR069C,https://alphafold.ebi.ac.uk/files/AF-P38085-F1-model_v4.pdb
YBR070C,https://alphafold.ebi.ac.uk/files/AF-P38242-F1-model_v4.pdb
YBR071W,https://alphafold.ebi.ac.uk/files/AF-P38243-F1-model_v4.pdb
